max,min,mean,std,amplitude,skew,kurt,rise_time,fwhm,energy,area,n_peaks,dom_freq
2695,5,56.392,235.36131019349804,2690,8.478649232747255,77.52360402798877,151,6,29287502,28182.0,1,0
347,5,16.7,29.913508654118125,342,8.813501421324618,82.93826561065082,148,5,586854,8336.5,1,0
2252,3,47.082,198.3787067101709,2249,8.420405065220919,76.60336714917294,151,5,20785413,23530.0,1,0
158,4,12.764,12.399205781016782,154,8.33388138536529,79.11718898595208,147,5,158330,6372.5,7,0
182,3,14.138,16.367008156654652,179,7.538897555578101,63.238906590498786,148,6,233881,7059.5,3,0
277,3,14.052,24.148235877595695,274,8.415590112914076,75.06787340282384,150,6,390298,7016.0,1,0
2827,3,57.272,254.55179043958813,2824,8.361705279034535,75.1031346100902,151,5,34038348,28625.0,1,0
3095,4,62.596,283.7499899277531,3091,8.414002968717776,75.66509559898694,152,5,42216158,31286.0,1,0
1902,4,46.04,177.9540120368181,1898,7.920068710120025,67.1076551019566,151,6,16893656,23006.5,1,0
1049,2,29.258,93.46575541876287,1047,8.220871371059738,73.27511810610595,150,6,4795939,14617.5,1,0
129,4,13.374,10.985177467842748,125,7.740819921325432,68.4426282932553,146,5,149769,6674.5,7,0
371,3,17.676,31.986356841628588,368,7.7370539846633015,66.52449041131048,149,6,667784,8828.5,1,0
374,4,18.916,35.24946728675485,370,7.697629970955811,65.36499811909002,149,6,800170,9442.5,1,0
9906,6,138.166,860.2642701193628,9900,9.029058910577222,86.39882657969545,151,5,379572229,69070.0,1,0
444,1,16.584,38.86539519932867,443,8.819639276405619,81.67209280479341,149,5,892774,8281.5,1,0
2036,2,38.028,180.2073561650578,2034,8.842056089888501,82.41360130525072,151,5,16960410,19001.5,1,0
1422,4,35.018,126.72874052873719,1418,8.125250291031838,71.41741158505286,150,6,8643217,17498.5,1,0
1985,4,46.4,185.21063684356793,1981,8.328975233999047,74.0158443142485,150,5,18227970,23183.5,1,0
639,3,18.12,50.886163148738184,636,9.324468505117455,94.32872673712862,150,4,1458868,9050.0,1,0
456,1,17.812,40.14499540415966,455,8.695678932346041,79.42673245423686,149,6,964444,8894.0,1,0
177,2,13.384,13.328336130215202,175,8.818040394523107,87.74243136687379,147,4,178388,6679.5,4,0
4464,5,83.114,397.7668073180567,4459,8.532690420587128,78.17726064110948,151,5,82563185,41544.5,1,0
4590,5,88.96,418.94844360613155,4585,8.255383305965784,72.95514909650335,151,5,91715840,44471.5,1,0
226,2,13.374,16.11688940211479,224,9.381519753524879,99.83851427145036,147,4,219309,6676.0,1,0
169,6,13.118,12.786401995870456,163,9.173794677990687,96.46333366987301,148,5,167787,6551.5,6,0
502,3,21.758,49.76447966170248,499,7.51079232847957,60.56319986572113,150,7,1474957,10867.5,1,0
306,4,14.794,25.14699910526105,302,8.846964520488587,84.9636316638923,149,6,425617,7385.0,1,0
553,2,18.054,46.123042874467856,551,9.186163626074661,90.0512595117245,149,4,1226641,9016.5,1,0
331,4,14.874,27.32658273549768,327,8.971238461485552,85.55682125673434,149,5,483989,7424.5,1,0
548,4,19.798,47.25091740908318,544,8.882777518213976,84.59229431569226,150,5,1312305,9887.5,1,0
950,6,31.054,89.88872612291266,944,8.067819118911418,69.70057929096613,150,6,4522167,15514.0,1,0
1982,4,45.514,178.43063022922942,1978,8.337443973251347,75.49377737529103,150,5,16954507,22744.5,1,0
490,4,17.772,41.327714865450766,486,8.688077727885991,80.42983218946988,149,5,1011912,8873.5,1,0
635,3,22.278,56.19032582215554,632,8.215219554955713,73.73587578280649,150,6,1826831,11128.0,1,0
198,4,14.526,18.08561096562679,194,7.358487724187531,60.035701049440966,149,7,269047,7253.0,3,0
385,4,16.096,29.79004504863999,381,8.902976930399673,86.694251806361,148,5,573264,8036.5,1,0
502,3,18.66,42.2289047928075,499,8.915496924522497,85.12652808983152,148,5,1065738,9317.0,1,0
158,5,15.692,14.20693971268971,153,7.238661352990796,59.26608755670079,147,7,224038,7834.5,8,0
2486,6,43.466,210.30064394575686,2480,9.129003544117456,89.08478741831831,150,5,23057827,21723.0,1,0
7432,6,107.476,643.5474570099707,7426,8.961995959832878,84.94106463860504,151,5,212852210,53724.0,1,0
2437,4,51.048,215.19493882524284,2433,8.394410901373748,76.0160188811096,151,5,24457380,25509.5,1,0
988,6,29.652,90.7578034992033,982,8.09997704608952,70.28564363281592,150,5,4558110,14813.0,1,0
215,6,15.082,15.82287192642347,209,8.765240856216336,86.59198448123729,148,4,238915,7531.5,4,0
336,5,18.752,30.48551288727155,331,7.550936249816392,61.77790649491993,148,6,640502,9367.5,1,0
657,4,23.29,56.5764783280119,653,8.401886158165777,76.25498846332117,149,5,1871661,11631.0,1,0
3126,5,63.91,280.8410545130466,3121,8.41279960358519,75.69355339838597,151,5,41478093,31943.5,1,0
190,2,13.506,15.71069584709729,188,8.552880814810527,79.98228370355255,148,5,214619,6741.5,3,0
2192,3,48.402,204.86915921143427,2189,8.292628803903165,73.13256829301756,151,5,22157063,24189.0,1,0
338,5,16.49,28.887608069897375,333,8.723312670520654,81.82738148132898,150,6,553207,8232.5,1,0
950,6,24.148,81.63512783109977,944,8.942159075152466,84.8288486508299,150,5,3623710,12061.0,1,0
397,2,18.776,37.3976713713568,395,7.667074482612476,63.445794362704845,150,6,875562,9376.5,1,0
1348,4,28.92,113.92463122608736,1344,9.038092036111383,87.2551492586244,150,5,6907594,14448.5,1,0
2986,6,60.176,263.8212520325078,2980,8.474110350818842,77.62547707042565,150,5,36611402,30075.5,1,0
923,4,22.228,75.4272895973334,919,9.27213229260213,92.44282464894424,149,5,3091680,11104.5,1,0
266,5,16.49,24.16182733155752,261,7.946681614070543,69.3083149477946,149,6,427857,8234.5,1,0
164,2,13.492,15.82118630191807,162,7.209368844218967,57.31128136957621,148,7,216172,6735.0,5,0
341,3,16.706,29.23627137649396,338,7.89935890339637,69.57216681888612,148,6,566925,8343.0,1,0
6474,6,91.76,553.6022926253106,6468,9.11254287270469,88.62630040773513,151,5,157447698,45870.0,1,0
410,4,18.746,36.909910376482905,406,8.028286945250732,69.50602209600342,149,6,856877,9357.5,1,0
3115,6,64.524,283.1384704062661,3109,8.248114172089089,72.94232611685571,151,5,42165370,32247.5,1,0
3706,3,71.522,334.36798518398854,3703,8.363040761392057,74.4371087108777,151,6,58458673,35749.5,1,0
7034,4,126.5,638.474308018733,7030,8.356498625424827,74.63710023149714,151,6,211825846,63231.0,1,0
1396,5,36.53,129.46657136110463,1391,8.158419802968314,71.28427212016193,150,6,9048017,18252.5,1,0
312,3,16.498,28.22973602427058,309,7.7462423915754455,65.60427571634068,149,5,534551,8239.0,1,0
686,4,23.902,63.0107958686446,682,8.16536739241797,72.45993393382071,149,5,2270833,11939.5,1,0
443,3,18.522,42.209258652575265,440,7.785449992870931,65.67355026144341,149,7,1062343,9250.5,1,0
2199,3,37.212,184.73935979103098,2196,9.076198622662565,87.89754300006709,150,4,17756682,18593.0,1,0
1605,3,28.732,134.41866007366687,1602,9.196372065187257,90.4237239191936,150,5,9446952,14359.0,1,0
8183,3,114.636,711.8889685224796,8180,9.055369814741697,86.97422486522238,151,5,259963658,57309.5,1,0
281,0,15.89,24.773976265428207,281,7.295152850784044,59.71304274715259,149,6,433121,7936.0,1,0
129,5,13.756,11.158873778298597,124,7.10980181967762,58.58486492238428,146,5,156874,6867.5,7,0
354,2,17.108,30.073049994970585,352,7.848486384600221,67.54765463262589,149,6,598536,8545.0,1,0
1328,4,35.39,121.55954055523571,1324,8.222228130010404,72.67293987652678,150,6,8014587,17683.5,1,0
1145,2,29.744,104.9340291040042,1143,8.360850786339345,74.9200855241654,150,5,5947928,14860.5,1,0
10427,3,140.93,880.7677452654586,10424,9.02685626107452,86.5464078519774,151,5,397806543,70451.5,1,0
184,3,13.718,15.950375418779336,181,7.687122188962819,66.72608545765311,148,6,221299,6848.0,4,0
671,5,19.462,56.14809485637068,666,9.09639563846168,89.17900399735312,149,5,1765689,9722.0,1,0
238,4,15.108,22.49534031749686,234,7.376123689291855,58.72744574004642,148,7,367146,7540.5,1,0
830,3,24.048,76.2245740952352,827,8.174180624033225,71.82039738149153,149,5,3194246,12013.0,1,0
1294,2,28.024,113.28348257358617,1292,8.781032653941708,81.3014070009869,150,6,6809246,14005.0,1,0
920,3,26.57,80.00303181755051,917,8.154260832929241,72.39407503904565,150,5,3553225,13273.5,1,0
6350,4,91.446,541.4755572359661,6346,9.007396825074261,86.06237136323418,151,5,150779075,45711.5,1,0
331,2,16.83,30.113470407775985,329,7.7227524750072005,64.68274675459558,149,6,595035,8402.0,2,0
2538,3,54.748,236.0175597196107,2535,8.230140536318176,72.50287844234906,151,6,29350816,27363.5,1,0
946,5,28.53,86.95916915426457,941,7.866272563200367,67.134910522611,150,5,4187929,14254.0,1,0
847,2,20.972,70.26403928041714,845,9.005227744562198,86.45361906625122,150,5,2688430,10470.5,1,0
3665,3,57.91,312.02435465841444,3662,8.97735681941364,85.56039156147752,151,5,50356383,28942.0,1,0
7766,6,132.218,704.3768469193177,7760,8.513245792903595,77.22047629516186,152,5,256814171,66094.5,1,0
2239,3,47.326,195.94386880941184,2236,8.502002256464204,78.06942926728772,151,5,20316875,23652.5,1,0
720,2,20.916,63.381992269098006,718,8.880121679732817,83.65992341015877,150,5,2227378,10449.0,1,0
520,1,18.652,43.11341897831811,519,9.06558781642913,87.67478192862437,149,5,1103332,9312.5,1,0
2372,4,42.594,207.1616401846635,2368,8.919913711979401,84.16795074094392,150,5,22365097,21283.5,1,0
4465,3,64.862,369.46965092683854,4462,9.002756532415823,86.3495493457566,151,5,70357451,32422.0,1,0
164,2,14.394,14.556880297646195,162,7.796188551598272,68.04670510077335,147,6,209545,7187.0,6,0
2587,2,42.316,220.83484359131373,2585,9.113653165358485,88.2008508032513,150,5,25279336,21148.5,1,0
5239,5,76.162,447.1663848680936,5234,8.997759799108909,85.85728317096192,151,5,102879213,38068.5,1,0
155,2,14.882,14.677332046390449,153,7.139852557576406,56.681859382244,147,6,218449,7427.0,9,0
133,4,12.492,12.090903026656033,129,7.666000943231629,64.90122544137743,146,7,151120,6235.5,8,0
1765,2,41.816,163.59384506759415,1763,8.092004175146013,69.88263178296397,150,5,14255762,20896.0,1,0
2187,4,38.588,180.0902836246309,2183,9.029931919629393,87.12412977736109,151,5,16960772,19282.0,1,0
3302,4,54.004,284.7885250216378,3298,8.900224772834962,83.82476789153438,151,5,42010468,26992.5,1,0
1578,6,31.85,136.6040683874386,1572,8.898764388084961,84.31540156800328,151,5,9837547,15912.5,1,0
154,2,12.222,13.176217818478866,152,7.926238095152431,69.23869832797278,146,6,161495,6101.0,5,0
784,5,24.962,68.50504036930421,779,8.01944953112861,69.96142076158849,149,5,2658021,12466.5,1,0
3960,4,62.644,342.702876066134,3956,8.960124204487776,85.18338567236306,151,5,60684766,31308.0,1,0
270,5,17.008,25.632009987513655,265,7.421601011764686,59.72818350136584,149,7,473136,8491.5,2,0
920,3,22.182,77.95912310948603,917,9.08112001680131,86.86770005718982,150,5,3284833,11078.0,1,0
166,5,13.636,12.56198646711578,161,8.51554288669995,83.53445800407071,147,5,171872,6806.0,7,0
3376,3,52.676,286.0664870690029,3373,8.935815078703504,84.77969036041074,151,5,42304398,26325.0,1,0
331,5,18.18,32.42325708499996,326,7.516777805362037,61.3333169314018,150,7,690890,9081.5,1,0
2133,5,48.534,192.22489132263803,2128,8.371923005332592,75.37189087599657,151,6,19652979,24252.5,1,0
1067,3,30.15,99.25149621038466,1064,8.124094806686234,70.87696608549517,150,5,5379941,15068.5,1,0
2833,6,49.308,250.01868957339968,2827,8.891192715792538,83.94353015816604,150,5,32470312,24642.0,1,0
2483,3,42.516,212.16315830982532,2480,8.97810664626383,85.63147588731155,151,5,23410408,21247.0,1,0
842,3,22.188,72.29537091681597,839,8.928504935282945,84.75617146055336,150,5,2859464,11081.0,1,0
1570,5,39.476,146.72416782520867,1565,8.139013053693416,70.65525919711048,150,5,11543168,19728.0,1,0
160,2,13.342,13.73670397147729,158,7.552977592668598,66.57288324866393,148,6,183353,6662.0,6,0
4132,2,77.61,370.3291966615649,4130,8.472120395977782,76.9315791277428,151,6,71583513,38792.0,1,0
1618,4,29.642,136.9654475990204,1614,8.984120294260753,85.90967557376266,151,5,9819091,14813.5,1,0
791,2,24.696,70.74545627812432,789,7.945129397581898,68.10186232082594,150,6,2807406,12339.0,1,0
183,4,15.186,18.356780872473255,179,7.102279921662515,55.229462715804694,148,7,283793,7580.5,6,0
4500,5,68.248,388.27273210463807,4495,9.060967164184067,87.15023902284459,151,5,77706752,34110.0,1,0
3008,6,59.048,267.6883368695768,3002,8.740364291783175,81.95997106608571,151,5,37571856,29517.0,1,0
160,3,13.538,12.087206294260058,157,7.61758519100596,70.920355265334,146,4,164689,6756.0,6,0
438,4,19.834,39.31247186326497,434,7.863982617566655,67.20301118143227,150,5,969429,9905.5,1,0
1869,5,44.02,170.19259560862218,1864,8.27345986304751,73.6917847863353,150,5,15451640,21996.0,1,0
7146,3,99.898,611.6845294725051,7143,9.06970074856722,87.13584460382036,151,5,192068787,49940.0,1,0
2358,5,50.424,204.3793439269243,2353,8.427484695052488,77.07848287502108,150,5,22156748,25197.5,1,0
1547,4,30.326,132.0055745944087,1543,9.056529853996688,87.47574814551055,150,5,9172569,15152.5,1,0
2894,1,45.974,242.73014918629286,2893,9.198026842884438,89.79376715406788,150,4,30515767,22976.0,1,0
330,3,14.17,27.779868610200445,327,8.754551298935818,82.66151790538679,149,5,486255,7075.5,1,0
478,4,20.288,44.31628432077761,474,7.9380841249791425,67.9197622171282,149,5,1187768,10129.0,1,0
257,4,14.356,20.236137576128503,253,9.09901141841287,90.46002131625697,148,4,307798,7165.0,1,0
1528,0,29.248,128.75972388911057,1528,9.009483284786105,86.33296603504793,150,4,8717256,14611.0,1,0
1298,5,27.222,107.28690840918104,1293,8.888881062969613,84.27218360779597,150,5,6125759,13600.5,1,0
295,1,14.946,26.130347950228295,294,8.42451433335811,75.4986525365309,148,6,453089,7460.5,1,0
3492,5,66.948,309.8688065875621,3487,8.573306986291545,78.95659766748068,150,5,50250356,33464.0,1,0
167,3,14.434,15.524742960835134,164,7.0341265238782835,55.55019805068883,148,6,224679,7206.0,6,0
431,1,18.182,40.78441952510787,430,7.945167961476634,67.78676688583595,149,6,996977,9082.0,1,0
2206,4,39.732,191.47411359241227,2202,9.033697400437168,86.59834634589136,150,5,19120484,19855.0,1,0
2698,4,54.902,241.63662056070888,2694,8.507712780962343,78.12432901291153,151,5,30701243,27439.0,1,0
1766,3,38.678,153.76207047253234,1763,8.45388958859051,76.9254616408395,150,6,12569381,19332.5,1,0
5883,6,87.932,513.1930274039195,5877,9.0016102105093,85.9051453774049,151,5,135549560,43951.0,1,0
6386,6,109.596,558.841845949281,6380,8.633344512195132,80.17884077021522,151,5,162157746,54786.0,1,0
156,3,13.726,13.53110948887784,153,7.420538516965386,63.96015007233744,148,6,185747,6855.0,7,0
1576,3,30.132,132.41097604050805,1573,9.110701837535284,88.36752091662444,150,5,9220302,15053.5,1,0
198,2,12.174,14.455162538000046,196,8.978753938671712,90.89849363450391,148,4,178579,6073.0,1,0
2909,3,45.934,241.33536343437115,2906,9.123391454013191,88.99635869370567,151,5,30176345,22957.0,1,0
180,3,12.948,15.956230632577356,177,7.418876206605045,60.889260885312204,148,6,211126,6463.0,2,0
1012,1,22.77,86.58533998316342,1011,9.02047665037663,86.47632738588452,150,5,4007747,11373.5,1,0
176,4,13.256,14.436982510206208,172,7.860045484512119,67.95107645732146,148,7,192074,6620.0,3,0
995,4,23.214,77.79997560410929,991,9.247851003667364,92.24561700437476,150,4,3295863,11596.5,1,0
4431,6,81.07,398.06844775741774,4425,8.453340305251619,76.27018821613763,151,5,82515417,40523.0,1,0
1303,3,26.77,110.64809578117465,1300,9.10025734768047,88.02532843592938,150,5,6479817,13372.5,1,0
11686,1,160.946,1015.2539244366405,11685,8.913804633561018,84.06606364812157,152,5,528322073,80462.5,1,0
1870,2,44.316,167.55195058249842,1868,8.360649345838263,75.52304240701547,150,6,15018782,22146.5,1,0
456,5,19.674,42.47408296832317,451,8.094407515960057,70.40587980730959,150,6,1095557,9826.0,1,0
4113,3,63.186,353.02840027963754,4110,8.92801876324514,84.41338254176188,151,5,64310761,31581.5,1,0
2892,2,58.398,258.0283387459602,2890,8.40326160508857,75.97246121933435,150,5,34994475,29188.0,1,0
304,4,14.96,25.74090907485592,300,9.072280915767035,87.97165509348221,149,5,443198,7465.0,1,0
6922,6,98.098,586.1311597210986,6916,9.043265669416856,86.69241305131749,151,4,176586477,49038.5,1,0
8927,4,145.07,791.1317773291629,8923,8.610868609194979,79.07008225831568,151,5,323467397,72524.5,1,0
1638,3,32.178,140.37281188321336,1635,8.928252189195575,84.90347706011391,150,4,10369975,16077.0,1,0
156,2,12.482,11.248896657005968,154,8.458318379157138,84.83161649783656,146,5,141169,6227.5,7,0
10220,2,139.002,870.6099137937724,10218,9.032738051908222,86.55239703038818,151,5,388641589,69491.0,1,0
1396,3,28.56,119.47037457043483,1393,8.900597675927292,84.07993133250584,150,4,7544422,14271.0,1,0
128,3,12.25,11.026490828908353,125,7.829260545003461,69.4913144735631,146,5,135823,6113.5,7,0
238,3,15.062,22.35849180960111,235,7.246783015053387,57.236748553743006,149,6,363383,7519.5,2,0
177,2,12.554,13.453738662542841,175,8.562076711977369,82.93066286885939,147,5,169303,6265.5,1,0
170,4,13.646,13.474148730068256,166,8.551230058749073,82.98052163817589,147,5,183883,6814.0,7,0
142,0,11.448,10.868086124060666,142,8.813258434831482,89.83967516710354,147,4,124586,5714.0,7,0
553,5,21.484,48.59820720973151,548,8.061462405318176,70.75759064997717,150,6,1411674,10730.5,1,0
310,2,16.642,24.55691014765498,308,8.545179168607692,82.10983130250742,149,5,439999,8310.5,1,0
2318,3,41.456,200.14829518134798,2315,8.93314282486225,84.39347782812844,150,5,20888970,20719.0,1,0
365,3,17.53,32.34936011731917,362,7.899299438360232,68.72959288475687,148,6,676891,8756.0,1,0
723,4,23.444,62.573212031986984,719,8.193482432235477,73.71739598530257,150,5,2232514,11711.5,1,0
206,0,12.624,16.32233512705826,206,8.990186847625564,89.4326959477837,148,4,212892,6301.5,1,0
152,1,12.628,11.089707660709548,151,9.222986298047669,99.17602557914269,148,4,141224,6304.5,7,0
633,2,23.024,60.99061750794133,631,7.70544430384699,63.4219566385771,150,7,2124980,11501.0,1,0
2270,3,40.178,196.83151758801233,2267,8.933436407474547,84.24328177854873,151,5,20178459,20079.0,1,0
339,3,16.76,30.44204986527681,336,7.723331416725595,65.05516984943304,149,6,603808,8371.0,1,0
178,4,13.218,14.125950445899207,174,8.343818253378256,77.63744466350656,147,5,187129,6597.0,3,0
2599,4,44.306,226.40290714564597,2595,9.128058934009365,88.37726039535976,151,5,26610649,22140.5,1,0
1461,1,36.656,136.92838151384103,1460,8.124811231655963,70.34923965092314,151,6,10046522,18318.0,1,0
1393,2,34.77,126.6102724900314,1391,8.05587686448748,69.92646221055792,150,6,8619557,17374.5,1,0
1767,1,33.678,150.51823250357413,1766,9.029911146780861,86.83439114375396,151,5,11894973,16826.0,1,0
1194,5,32.626,109.75440822126463,1189,8.2310849895027,72.99566421087879,150,5,6555243,16301.5,1,0
5403,5,78.082,461.05944874386853,5398,9.20532724306319,90.46885357649752,150,5,109336307,39032.0,1,0
314,3,16.916,29.162937849263407,311,7.551311063066613,62.24986685155902,149,6,568314,8451.5,1,0
399,4,18.406,37.846389048362326,395,7.784391902281639,66.01373614815542,150,5,885565,9191.0,1,0
386,4,18.874,36.49665907997607,382,7.5107309056312594,61.11136196810918,149,7,844117,9425.5,1,0
5046,5,90.408,450.51734432316806,5041,8.472299910602757,76.6514223915732,151,5,105569742,45188.5,1,0
1558,4,39.708,141.36618667842745,1554,8.00871240957799,69.12331049757117,150,5,10780562,19840.0,1,0
1144,3,29.538,101.93831740812675,1141,8.336995542692419,74.61165185320831,151,5,5631957,14759.0,1,0
3790,2,60.45,336.4664076843333,3788,8.920398805063826,84.2336770363805,150,5,58431923,30218.0,1,0
4079,5,63.85,348.22243968475095,4074,9.041209696659843,86.78525016151018,151,4,62667845,31911.5,1,0
1926,6,44.324,174.82961712478811,1920,8.27715429613031,73.54583166564508,150,5,16265006,22150.5,1,0
336,3,17.996,33.1623880925364,333,7.234156054194686,57.021965671692264,149,6,711800,8987.5,1,0
238,5,16.4,22.322455062111782,233,7.29205202939562,58.04232087282248,148,7,383626,8188.5,1,0
672,2,19.802,60.420284640176924,670,8.677328731656349,79.46705203826404,149,5,2021365,9888.5,1,0
279,2,13.344,22.431889443379486,277,9.066988234145509,88.65616884122926,149,5,340626,6660.0,1,0
603,3,21.578,50.98568344153092,600,8.251512689722102,75.47496393553057,149,5,1532575,10779.0,1,0
420,6,16.566,34.97458568732445,414,8.983103195981025,86.5281251276524,150,5,748827,8271.5,1,0
2140,5,46.452,189.58684473348882,2135,8.460417775136161,76.89928812380668,150,5,19050480,23213.0,1,0
330,4,15.744,28.11487976143593,326,8.722692851427022,81.70748827244947,149,5,519160,7860.0,1,0
236,2,14.146,19.98671268618229,234,8.507036037099216,79.06939382015688,148,5,299789,7061.0,1,0
1302,1,25.696,106.24761448616152,1301,8.971311836893856,86.6028085190577,150,5,5974420,12837.5,1,0
188,4,13.18,15.682078943813542,184,8.384811336091731,77.04195957676757,148,5,209820,6576.5,1,0
695,3,19.742,60.48483641376573,692,8.854952827270134,83.9044378521851,149,5,2024081,9857.0,1,0
5728,4,82.364,488.04705460027117,5724,9.135752529807132,88.98497174675212,151,5,122486878,41169.0,1,0
12464,6,168.002,1066.1704244613052,12458,9.027830977436063,86.37532140475246,151,5,582472023,83990.5,1,0
662,3,19.518,51.99097687099176,659,9.125646468475272,90.55359766392763,150,5,1542007,9749.5,1,0
4617,5,68.734,392.9739116582677,4612,9.099259407991372,87.65724063065089,151,5,79576429,34354.0,1,0
704,3,20.714,60.29036576435741,701,8.830523834513398,82.83359213871087,150,5,2031999,10344.5,1,0
304,4,16.888,27.985629455132862,300,7.316388420644658,58.51021695673079,148,7,534200,8433.5,1,0
5340,6,78.884,465.5067030065195,5334,9.117516761921328,88.11900274922755,151,5,111459588,39431.5,1,0
6374,3,91.568,546.6692175127479,6371,9.035826757485648,86.71885016983606,151,5,153615966,45772.0,1,0
314,3,14.744,26.480605431145264,311,9.11123097048484,88.46872787587571,149,5,459304,7361.0,1,0
391,4,17.908,36.44831321199926,387,7.583970922454511,61.28349917382738,149,7,824588,8942.0,1,0
1215,3,26.162,104.62382021318089,1212,8.930728785433159,84.52807532939316,150,5,5815297,13071.0,1,0
342,6,18.138,31.095127528280056,336,7.7193940577631786,64.79477255822957,150,5,647947,9055.5,1,0
238,4,14.108,20.838913983218987,234,8.66516149115461,80.7031154482908,148,5,316648,7039.0,1,0
162,6,14.456,12.622046743694144,156,8.316005764617293,78.2032549537258,147,5,184146,7214.5,8,0
1202,3,32.692,115.5228165169115,1199,7.982833990957767,67.99800794048471,150,6,7207144,16334.5,1,0
592,5,18.578,49.736504863128445,587,8.744422692527046,80.92782788968267,149,5,1409431,9277.0,1,0
578,3,17.774,51.67896016755755,575,8.785291184826807,82.44585030075281,151,6,1493315,8876.5,1,0
162,1,12.534,13.357875729321634,161,7.734386384131383,68.75564104866486,148,6,167767,6258.5,4,0
2398,4,52.702,222.31327714736247,2394,8.234299553195719,72.77875137108302,150,6,26100347,26338.0,1,0
436,2,16.888,38.62480363704131,434,8.432235597739352,75.6507902183209,149,6,888540,8431.0,1,0
120,3,11.752,10.782137821415565,117,7.383619746652589,61.8272322492607,146,6,127182,5864.0,8,0
2646,5,55.584,229.36800767325857,2641,8.399905525836632,76.53661610443321,151,5,27849632,27779.0,1,0
158,3,12.988,12.33498504255275,155,8.477512193922063,81.2713447379746,148,5,160420,6486.0,6,0
4936,5,89.496,443.4177510925786,4931,8.565291215976197,78.79023326208431,151,5,102314418,44736.0,1,0
6650,4,112.412,583.4081575158168,6646,8.572961769580056,78.68668829931042,151,5,176500768,56192.5,1,0
2674,4,45.034,230.7281535573845,2670,9.016169766239548,86.1802601689416,151,5,27631771,22503.0,1,0
3113,5,51.498,268.7587356645361,3108,9.046669475025924,87.13366804039921,151,5,37441651,25737.5,1,0
3526,4,67.25,310.35538903006017,3522,8.510420922563375,77.52555369834988,151,5,50421515,33614.5,1,0
664,4,19.766,55.66211677613419,660,8.50587573095763,77.70464295943837,150,5,1744483,9869.5,1,0
294,5,15.428,23.87670027453542,289,9.266789291777577,91.55035330647301,149,5,404060,7703.5,1,0
2757,4,44.534,223.43182594250084,2753,9.276282086342398,91.96924818098876,150,4,25952529,22253.5,1,0
2233,4,39.168,188.4770749348578,2229,9.130508528007015,88.8499220716204,150,5,18528870,19573.5,1,0
131,1,12.004,10.721752841769856,130,7.828556937972147,70.9202065338858,146,5,129526,5993.0,8,0
142,4,13.35,11.457726650605697,138,8.354904399563678,79.1475394614363,147,5,154751,6664.0,8,0
323,4,15.936,24.888710372375666,319,9.063912720709508,89.52588822476706,149,5,436702,7957.0,1,0
1123,5,31.35,100.97912408017808,1118,8.177161292886801,71.82220970964917,150,5,5589803,15662.0,1,0
233,1,13.842,17.333927310335646,232,8.980782474321348,89.91582874336936,148,4,246033,6909.5,1,0
2858,6,58.592,255.95282677868593,2852,8.429065193573516,76.50305863128322,150,5,34472436,29282.5,1,0
489,4,18.088,42.12628936899143,485,9.114131329404378,88.06370647105155,150,6,1050900,9035.0,1,0
138,4,13.826,12.059673461582614,134,7.3445411933533915,62.073472655482874,147,5,168297,6901.0,8,0
345,3,16.404,29.135421465975057,342,8.73274391193916,81.72810796817672,150,6,558982,8189.5,1,0
874,3,22.77,74.17784777142028,871,9.061453915225187,87.74631793118544,149,5,3010413,11372.0,1,0
214,3,15.182,17.575348531394763,211,7.549598040883551,64.46541887203506,147,6,269693,7579.5,3,0
4993,5,71.798,418.9976529719468,4988,9.193435998149736,90.01932138706425,151,5,90356993,35886.0,1,0
2178,4,39.012,183.8706280404785,2174,9.084595024757704,88.05963694168997,151,5,17665172,19496.5,1,0
2986,3,47.342,248.60786197544115,2983,9.071438690186577,87.45360509032899,151,5,32023567,23660.5,1,0
214,3,15.05,21.038809376958575,211,7.418070128152502,59.25308057281652,147,7,334567,7513.5,2,0
463,4,20.574,44.439627856227595,459,7.635259688343596,62.331192487563484,149,7,1199085,10279.0,1,0
2385,3,55.282,226.75513329580872,2382,8.027929044428548,68.9996063717234,151,5,27236995,27628.5,1,0
3017,4,60.028,270.9421325966119,3013,8.464268280594018,76.96923127696847,151,5,38506500,29998.0,1,0
727,3,20.934,64.15582314957855,724,8.845643426262653,82.53621998226953,150,5,2277101,10451.0,1,0
5099,4,90.574,452.2545616397916,5095,8.589078027094084,79.0390921836682,151,5,106368919,45271.0,1,0
3921,4,73.378,348.52384009705844,3917,8.503858251609152,77.08517184584707,151,5,63426599,36677.5,1,0
2009,4,37.104,174.25691717690862,2005,8.970941335476748,85.76409903551001,151,5,15871090,18543.0,1,0
1354,4,28.55,119.30428114698987,1350,8.837169792656368,82.87426181827752,150,5,7524307,14265.5,1,0
1836,5,43.746,167.3597606475344,1831,8.234317131209385,72.91821448294677,151,5,14961501,21861.5,1,0
241,2,14.148,20.93958203976383,239,8.285224142191916,74.54551170739272,148,6,319316,7064.0,2,0
1728,5,40.54,152.93995030730198,1723,8.452721961385762,77.01808545965628,150,5,12517060,20258.5,1,0
170,-1,13.902,13.909579289108638,171,7.615223439547357,67.35674699493954,148,5,193371,6940.5,5,0
8584,5,143.678,774.369954424886,8579,8.60235986223202,78.85208209662224,152,5,310146097,71829.0,1,0
172,6,14.732,13.526277240985412,166,9.123992387414722,91.78605562016878,147,4,199996,7353.5,7,0
